Time,Time Code,Country Name,Country Code,"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]","People using safely managed drinking water services, rural (% of rural population) [SH.H2O.SMDW.RU.ZS]","People using safely managed sanitation services, rural (% of rural population) [SH.STA.SMSS.RU.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population [SP.RUR.TOTL],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"People using safely managed drinking water services, urban (% of urban population) [SH.H2O.SMDW.UR.ZS]","People using safely managed sanitation services, urban (% of urban population) [SH.STA.SMSS.UR.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],Urban population [SP.URB.TOTL],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]"
2019,YR2019,Romania,ROU,100,100,100,100,66.6500664,..,45.916,8894686,-0.713940588015163,94.9535042,..,54.084,-0.367674303311632,10476962,..,..,3.58318996429443,10.5984697341919
2019,YR2019,Russian Federation,RUS,80.2,82.1,100,99.1504821777344,..,51.68437814,25.413,36697963,-0.653728720814972,..,63.71038702,74.587,0.15711497920048,107708298,..,..,3.517245054245,9.2856969833374
2019,YR2019,Rwanda,RWA,0.5,13.5,38.2666797576534,86.4,5.043636431,53.83036157,82.687,10612900,2.26751280270871,45.53934859,..,17.313,2.98169349983544,2222128,..,..,3.23707008361816,10.9981498718262
2019,YR2019,Samoa,WSM,28,64.5,99.0457559475475,99.9,..,50.14743252,81.944,173643,1.27389519448402,..,36.58604462,18.056,0.0156825845220625,38262,..,..,4.70625019073486,15.5964698791504
2019,YR2019,San Marino,SMR,100,100,100,100,..,..,2.63200000000001,900,-5.09043298617676,..,..,97.368,0.20755944702433,33278,..,..,3.37969994544983,15.0599203109741
2019,YR2019,Sao Tome and Principe,STP,0.700000000000001,3.9,68.2407544689589,77.5917892456055,24.39574768,29.1026087,26.402,56658,-1.43864681948994,39.92958068,35.12628063,73.598,2.61459509896556,157941,..,67.5899963378906,5.92154979705811,17.5924491882324
2019,YR2019,Saudi Arabia,SAU,100,100,100,100,..,..,15.935,5709090,0.907224023306788,..,..,84.065,2.54782890854645,30118272,..,..,6.79474020004272,19.071310043335
2019,YR2019,Senegal,SEN,6,52.8,47.8238380482929,95.2,..,23.31792363,52.347,8375929,1.82082598531652,..,24.25458187,47.653,3.66974973175095,7624852,..,..,5.34887981414795,18.3122692108154
2019,YR2019,Serbia,SRB,61.6,91,99.6713763304657,99.9,66.63258993,19.89546824,43.74,3037846,-0.919962816840368,81.51465883,16.93425068,56.26,-0.237549080779022,3907389,99.4825286865234,99.9994430541992,3.61647009849548,8.60459995269775
2019,YR2019,Seychelles,SYC,100,100,100,100,..,..,42.881,41863,-0.105049550068803,..,..,57.119,1.63992935453116,55762,..,..,3.91458988189697,11.1305599212646
2019,YR2019,Sierra Leone,SLE,0.1,1.3,1.50084589865551,51.4,8.664497978,9.436963272,57.516,4628214,1.58974399487685,12.42359766,19.66384556,42.484,3.34774527713255,3418614,..,..,7.4470100402832,35.0058288574219
2019,YR2019,Singapore,SGP,100,100,100,100,..,..,0,0,..,100,100,100,1.14428330688929,5703569,97.4795837402344,99.9280471801758,2.73621010780334,19.4742603302002
2019,YR2019,Sint Maarten (Dutch part),SXM,..,..,100,100,..,..,0,0,..,..,..,100,1.72846502838339,41608,..,..,..,..
2019,YR2019,Slovak Republic,SVK,100,100,100,100,..,75.0081304,46.271,2523688,0.128823102563438,..,87.89290005,53.729,0.140930440682143,2930459,..,..,4.29046010971069,10.5517501831055
2019,YR2019,Slovenia,SVN,100,100,100,100,..,..,45.178,943491,0.0763414663464714,..,..,54.822,1.21011117651077,1144894,..,..,4.9102897644043,11.3313798904419
2019,YR2019,Solomon Islands,SLB,1.3,36.1,67.5925817714985,75.0381851196289,..,..,75.79,511577,1.75363696325415,..,..,24.21,4.28278376332073,163416,..,..,11.1300001144409,30.062650680542
2019,YR2019,Somalia,SOM,0.4,5.39999999999999,..,69.9,..,19.95184495,54.446,8701179,2.56807512777064,..,43.37115135,45.554,4.92122036199492,7280121,..,..,0.270000010728836,4.26245021820068
2019,YR2019,South Africa,ZAF,68.2,95.1,80.4259221087558,87.2676086425781,..,..,33.144,19252374,-0.205197759627254,81.69701299,..,66.856,2.04726576560918,38834681,95.0229721069336,98.4095306396484,5.9177098274231,19.5962295532227
2019,YR2019,South Sudan,SSD,0,0,5.08220069130425,13.5839605331421,..,..,80.101,8368685,0.148281309587117,..,..,19.899,1.93967992599927,2078981,..,..,..,9.35039806365967
2019,YR2019,Spain,ESP,100,100,100,100,98.7,..,19.435,9160656,-0.529930876462844,99.79804647,..,80.565,1.0210350775988,37974181,..,..,4.23408985137939,10.0542297363281
2019,YR2019,Sri Lanka,LKA,21.8,68.6,99.7068753092337,100,..,..,81.415,17750912,0.478079857786287,93.32763935,..,18.585,1.2001131645543,4052088,92.2529602050781,98.9679565429688,1.92999994754791,9.89999961853027
2019,YR2019,St. Kitts and Nevis,KNA,100,100,100,100,..,..,69.201,33017,-0.136200629417751,..,..,30.799,-0.0272164388969961,14695,..,..,4.30000019073486,12.2799997329712
2019,YR2019,St. Lucia,LCA,94.5,97.8,100,100,..,..,81.246,145092,0.29680371326336,..,..,18.754,0.794404405563528,33491,..,..,3.26606011390686,14.0843200683594
2019,YR2019,St. Martin (French part),MAF,..,..,100,100,..,..,..,..,..,96.69929543,..,..,..,..,..,..,..,..
2019,YR2019,St. Vincent and the Grenadines,VCT,95.1,95.1,100,100,..,..,47.386,49719,-1.21346883584591,..,..,52.614,0.453886037023658,55205,..,..,..,..
2019,YR2019,Sudan,SDN,48.9,74.3,44.3656442591433,82.162971496582,..,..,65.064,28128529,2.44274499138362,..,..,34.936,3.73868977213874,15103564,..,..,..,..
2019,YR2019,Suriname,SUR,89.2,97.1,95.382688826717,99.236946105957,40.28240192,34.40656285,33.905,203532,0.999912044027111,63.35804843,20.71944186,66.095,1.15619360483396,396769,..,..,6.83226013183594,15.2769899368286
2019,YR2019,Sweden,SWE,100,100,100,100,..,90.56667239,12.292,1263481,-1.21477073615386,..,95.52761683,87.708,1.33004433880562,9015406,..,..,7.63851022720337,15.8951396942139
2019,YR2019,Switzerland,CHE,100,100,100,100,..,98.9008016,26.151,2242521,0.514628172017694,..,99.8998999,73.849,0.783765811954327,6332759,..,..,5.09326410293579,15.5572710037231
2019,YR2019,Syrian Arab Republic,SYR,96,99.6,76.1627485036355,100,..,..,45.179,9080189,2.43142972129865,..,..,54.821,5.08891498522441,11018062,..,..,..,..
2019,YR2019,Tajikistan,TJK,77.8,97.9,99.583020791085,99.0808563232422,..,59.26221669,72.691,6787161,2.02196632447936,..,..,27.309,2.90530909497279,2549842,..,..,5.71290016174316,18.6575908660889
2019,YR2019,Tanzania,TZA,1.3,13.8,19.0015263789597,73.2,..,21.75008662,65.5,39216539,1.92246632707404,..,34.75933317,34.5,5.14263088058471,20656040,..,..,3.59683990478516,14.2921085357666
2019,YR2019,Thailand,THA,76.4,90.25,99.9,99.9,..,21.90120459,49.308,35160432,-1.24292222350736,..,29.21322504,50.692,1.72925235944288,36147331,..,..,3.02062010765076,17.014232635498
2019,YR2019,Timor-Leste,TLS,4.2,29.3,86.451155809024,99.9624176025391,..,..,69.053,884181,0.929798498145076,..,..,30.947,2.66220728193258,396257,..,..,4.137038230896,6.86969232559204
2019,YR2019,Togo,TGO,0.800000000000001,20.7,23.8522533062173,91.5706481933594,6.685981965,6.781191241,57.752,4760552,1.47065503931507,36.76775601,12.27883156,42.248,3.71241466988763,3482542,66.5370788574219,87.8914413452148,4.06913995742798,19.2347831726074
2019,YR2019,Tonga,TON,79.4,93.8,97.9306253656626,99.9619369506836,23.10545917,37.19392,76.893,80700,-0.15848648753466,50.73998418,23.78467618,23.107,-0.292343691213997,24251,..,..,7.95963001251221,11.9278001785278
2019,YR2019,Trinidad and Tobago,TTO,100,100,100,100,..,..,46.813,711537,1.00171602504962,..,..,53.187,1.01375782565234,808418,..,..,3.69809007644653,10.6207799911499
2019,YR2019,Tunisia,TUN,99.7,99.9,100,100,68.12710557,60.63118156,30.746,3704682,-0.0303353843530793,83.91672,88.04737571,69.254,1.41684656173721,8344632,..,..,..,..
2019,YR2019,Turkiye,TUR,84.5,99.5,100,100,..,78.77611251,24.37,20344486,-1.16997371183947,..,77.83225066,75.63,1.45469084070824,63137198,96.7422103881836,99.9071502685547,4.4477801322937,12.4700403213501
2019,YR2019,Turkmenistan,TKM,99.9,100,99.9,99.9,92.34754902,..,47.952,2953086,0.58312252747979,97.08264706,..,52.048,2.40548949351414,3205334,..,..,3.12065005302429,23.0102500915527
2019,YR2019,Turks and Caicos Islands,TCA,..,..,100,100,..,..,6.64,2861,-0.0698812048004794,..,..,93.36,4.04656758681758,40219,..,..,2.50508999824524,9.61544036865234
2019,YR2019,Tuvalu,TUV,39.4,93.4,99.5281389578164,99.8,..,..,36.785,4030,-1.40448286235486,50,..,63.215,2.16003727953707,6926,..,..,..,..
2019,YR2019,Uganda,UGA,0.3,1.8,31.7989560200152,70.8,7.44630248,15.47936882,75.639,32486255,2.62203284133043,41.40030622,..,24.361,5.83418165218129,10462825,..,..,1.52999997138977,11.4700002670288
2019,YR2019,Ukraine,UKR,88.1,98.9,100,100,89.51212346,..,30.527,13549776,-0.926580193876974,88.7128833,68.91224393,69.473,-0.356674336327923,30836427,..,..,5.44129991531372,13.1597299575806
2019,YR2019,United Arab Emirates,ARE,100,100,100,100,..,..,13.211,1216952,-1.22180620101669,..,..,86.789,1.08720440281233,7994705,95.526481628418,96.3115768432617,3.86736989021301,12.6788196563721
2019,YR2019,United Kingdom,GBR,100,100,100,100,..,93.57627368,16.348,10926403,-0.977624103915803,..,98.9619985,83.652,0.868230886876796,55909924,..,..,5.20774984359741,13.548210144043
2019,YR2019,United States,USA,100,100,100,100,..,..,17.541,57592357,-0.695262032744607,97.37112958,97.27515372,82.459,0.701867775195684,270737596,..,..,4.98870992660522,13.3805503845215
2019,YR2019,Uruguay,URY,100,100,100,99.9,..,..,4.574,156815,-1.95193759819038,94.58874459,..,95.426,0.136356775420801,3271594,98.7703475952148,99.0206527709961,4.70325994491577,15.1450099945068
2019,YR2019,Uzbekistan,UZB,73.5,98.3,99.9979682448338,100,31.08634272,..,49.567,16644772,1.96729613525707,86.11594481,..,50.433,1.78728410777758,16935578,99.9999465942383,99.9999237060547,7.00186014175415,25.5915794372559
2019,YR2019,Vanuatu,VUT,1.8,21.5,54.2777651451802,94.5410690307617,..,..,74.606,227104,2.20147206145118,56.5837,..,25.394,2.83542240269294,77300,..,..,1.7778799533844,5.58834981918335
2019,YR2019,"Venezuela, RB",VEN,83.2,98.2,98.6801018016151,100,..,..,11.76,3407070,-3.17673266840715,..,..,88.24,-2.8687247520784,25564613,..,..,..,..
2019,YR2019,Vietnam,VNM,91,97.6,99.0532096121598,100,..,..,63.372,60695620,-0.208088327468402,..,..,36.628,2.85915028568362,35081096,95.7538681030273,98.6254577636719,4.06197023391724,14.0295696258545
2019,YR2019,Virgin Islands (U.S.),VIR,..,..,100,100,..,..,4.16800000000001,4446,-2.94758181329536,..,..,95.832,-0.194483190622117,102223,..,..,..,..
2019,YR2019,West Bank and Gaza,PSE,..,..,100,100,75.22657185,45.60806044,23.56,1103858,1.34706676269918,80.65262833,71.16604072,76.44,2.87351814806851,3581448,97.3782577514648,99.3343963623047,..,17.7124500274658
2019,YR2019,"Yemen, Rep.",YEM,42.7,93.5,60.7181286905372,93.0698165893555,..,..,62.727,19788293,1.42528934074975,..,60.773787,37.273,4.13361280897488,11758398,..,..,..,..
2019,YR2019,Zambia,ZMB,2.3,23,14.248923431746,79.4855270385742,..,22.91308158,55.928,10279833,2.02724261984112,50.4019257,..,44.072,4.2657281847367,8100644,..,..,4.46517992019653,15.2918701171875
2019,YR2019,Zimbabwe,ZWE,6.6,78.4,28.2849595250086,85.4011840820313,13.09256102,30.41622768,67.79,10408889,1.98778043311765,64.57038195,16.59230788,32.21,1.99235149035129,4945719,..,..,..,..
2020,YR2020,Afghanistan,AFG,16.6,84.2,97.0667125932952,99.5,24.49553898,..,73.974,28829317,2.76772385533188,36.38141,..,26.026,4.18535706165902,10142913,..,..,2.86085939407349,10.2538604736328
2020,YR2020,Albania,ALB,66.4,93.5,100,100,..,53.60535792,37.888,1075204,-2.87800331245244,..,44.08340404,62.112,0.85761092300088,1762645,..,..,3.09999990463257,12.0699996948242
2020,YR2020,Algeria,DZA,98.9,99.9,99.1210908229458,99.9316940307617,68.71573496,22.55927242,26.267,11413449,-0.317427606600439,73.68735238,15.85036023,73.733,2.47298875191541,32038217,..,..,7.04239749908447,16.5491905212402
2020,YR2020,American Samoa,ASM,..,..,..,..,..,..,12.847,5934,-2.46350673865428,..,..,87.153,-2.41501908002014,40255,..,..,..,..
2020,YR2020,Andorra,AND,100,100,100,100,..,100,12.084,9389,2.32744047488918,..,100,87.916,1.68440885029074,68311,..,..,..,8.99186992645264
2020,YR2020,Angola,AGO,8.2,76.7,..,73.5654067993164,..,..,33.175,11089900,1.33390053620736,..,..,66.825,4.24277826050856,22338586,..,..,2.41519999504089,6.46722984313965
2020,YR2020,Antigua and Barbuda,ATG,100,100,100,100,..,..,75.567,70023,0.687849322249346,..,..,24.433,0.296362043740651,22641,..,..,3.45311999320984,8.94178009033203
2020,YR2020,Argentina,ARG,97.5,99.9,100,100,..,..,7.889,3579773,-0.539581529777376,..,47.1235713,92.111,1.10041505272326,41796990,..,..,5.01604986190796,11.9168996810913
2020,YR2020,Armenia,ARM,96.2,99.7,100,100,..,..,36.687,1029293,-0.788976478650537,..,71.35784847,63.313,-0.384383433550361,1776315,99.7886123657227,99.8738174438477,2.70567011833191,8.82777976989746
2020,YR2020,Aruba,ABW,..,..,100,100,..,..,56.303,60011,-0.133220115954326,..,..,43.697,0.479957875888498,46574,97.9899978637695,99.5199966430664,..,..
2020,YR2020,Australia,AUS,100,100,100,100,..,..,13.759,3529911,0.388923755813401,98.96373737,..,86.241,1.3714627263914,22125378,..,..,6.09999990463257,14.4300003051758
2020,YR2020,Austria,AUT,100,100,100,100,..,99.19984551,41.252,3678385,-0.148053195789364,..,99.95336801,58.748,0.812573160966703,5238479,..,..,5.07000017166138,8.89000034332275
2020,YR2020,Azerbaijan,AZE,97.1,99.3,100,100,78.06951497,..,43.603,4400904,-0.151513099172427,96.25,8.879293378,56.397,1.33544321101787,5692217,..,..,4.33204984664917,10.5025300979614
2020,YR2020,"Bahamas, The",BHS,100,100,100,100,..,..,16.755,68104,-0.200960865607849,..,..,83.245,0.607991106337383,338367,..,..,2.37134003639221,11.2430200576782
2020,YR2020,Bahrain,BHR,100,100,100,100,..,..,10.494,155046,-2.18686949227204,..,..,89.506,-1.00003203486089,1322423,..,..,2.15205001831055,9.36690330505371
2020,YR2020,Bangladesh,BGD,8.6,57.8,95.2119664318479,97.8,62.0512031,41.85623079,61.823,103504655,-0.0967835771610243,52.78037192,33.50876284,38.177,3.18709422690114,63916296,74.9088973999023,94.4617767333984,2.04921746253967,10.3874378204346
2020,YR2020,Barbados,BRB,100,100,100,100,..,..,68.809,193142,0.13470667073346,..,..,31.191,0.289392763549167,87551,..,..,3.05817008018494,11.4934902191162
2020,YR2020,Belarus,BLR,98.9,99.8,100,99.9795989990234,..,48.98193707,20.517,1924485,-2.54055678726683,..,80.32588023,79.483,0.130365174445911,7455467,..,..,4.95244979858398,12.7811498641968
2020,YR2020,Belgium,BEL,100,100,100,100,..,..,1.92100000000001,221657,-1.52758798441888,..,..,98.079,0.469743864684139,11316947,..,..,6.71000003814697,11.1899995803833
2020,YR2020,Belize,BLZ,73.7,95.2,95.5379401388217,98.296630859375,..,..,53.975,213159,1.19210835247199,..,..,46.025,1.83224455910038,181762,..,..,7.52877998352051,21.5209808349609
2020,YR2020,Benin,BEN,1.3,8,17.4474673758129,66.0655899047852,..,..,51.585,6521955,1.76090216971847,..,..,48.415,3.98001560643625,6121168,..,..,3.00365996360779,..
2020,YR2020,Bermuda,BMU,..,..,100,100,..,..,0,0,..,..,..,100,-0.0281681326390652,63893,..,..,1.87477123737335,12.2863397598267
2020,YR2020,Bhutan,BTN,78.1,97.7,100,100,27.6,66.77417835,57.684,445612,-0.557673009862884,48.98127027,63.09349017,42.316,2.33326226370416,326894,..,..,5.90141773223877,17.7084941864014
2020,YR2020,Bolivia,BOL,62.5,99,90.9025890464327,99.9142227172852,..,..,29.877,3566167,0.175074868296808,..,59.90808177,70.123,1.84011335020015,8369995,93.8525619506836,99.5565872192383,9.8374547958374,14.1999998092651
2020,YR2020,Bosnia and Herzegovina,BIH,14.6,62.7,100,100,..,..,50.98,1691724,-2.0366644972685,..,29.84565385,49.02,-0.459756543144389,1626683,..,..,..,..
2020,YR2020,Botswana,BWA,26.3,85.8,26.2467196569312,90.5587158203125,..,..,29.123,741589,-0.540883513375847,83.07218452,..,70.877,2.85062112917371,1804813,..,..,8.73999977111816,15.5031461715698
2020,YR2020,Brazil,BRA,80.8,98.9,98.6721959416221,99.8557052612305,71.78952549,..,12.927,27559886,-1.24270864747937,87.84058953,50.6743835,87.073,0.951553410794994,185636418,..,..,..,..
2020,YR2020,British Virgin Islands,VGB,..,..,100,100,..,..,51.485,15914,0.201283248232396,..,..,48.515,1.80330549428888,14996,..,..,2.59050011634827,13.1613798141479
2020,YR2020,Brunei Darussalam,BRN,100,100,100,100,..,..,21.75,96075,-0.570837045667841,..,..,78.25,1.23045246458026,345650,..,..,..,..
2020,YR2020,Bulgaria,BGR,..,..,99.3887142216549,99.8,..,60.09489924,24.314,1685936,-1.98487285115224,..,76.12676222,75.686,-0.151331327327057,5248079,..,..,4.03999996185303,9.55000019073486
2020,YR2020,Burkina Faso,BFA,1,35.7,..,66.0954055786133,..,..,69.393,14935196,1.78929430096791,..,..,30.607,4.75861629956921,6587430,..,..,5.51908016204834,21.1117172241211
2020,YR2020,Burundi,BDI,0.1,0.2,0.934801165055394,60.5,..,..,86.292,10545078,2.4715355686932,..,..,13.708,5.39363293751375,1675149,..,..,5.04097986221313,20.7419490814209
2020,YR2020,Cabo Verde,CPV,50.5,94.4,92.6763905567659,94.2825927734375,..,..,33.348,194299,-0.39346266641081,..,..,66.652,1.65548382538021,388341,..,..,7.58479022979736,17.0901908874512
2020,YR2020,Cambodia,KHM,28.4,72.4,82.9139796498157,97.3,18.37335232,..,75.768,12423573,0.598078766772526,57.10267033,..,24.232,2.93789622895568,3973287,..,..,3.12630653381348,17.1683502197266
2020,YR2020,Cameroon,CMR,2.5,39.3,24.2107214524016,93.8791580200195,..,..,42.44,11242817,1.32657947605185,..,..,57.56,3.74567345098871,15248270,78.2300033569336,86.2399978637695,3.16616010665894,14.3899097442627
2020,YR2020,Canada,CAN,100,100,100,100,..,84.10229814,18.438,7007761,0.640840767604586,..,84.42854698,81.562,1.17193046169682,30999405,..,..,5.17000007629395,10
2020,YR2020,Cayman Islands,CYM,..,..,100,100,..,..,0,0,..,..,..,100,1.76406837687352,67311,..,..,..,..
2020,YR2020,Central African Republic,CAF,0,1.5,1.91861655440193,33.880069732666,2.290629985,5.917556592,57.802,3088372,1.79636148936317,11.51544721,24.13228303,42.198,3.55354059851639,2254648,37.4900016784668,38.3400001525879,2.16669988632202,9.78244018554688
2020,YR2020,Chad,TCD,0.1,30.6,1.64789598617075,40.8391380310059,1.96579303,3.333442644,76.48,12729867,2.84590979203722,17.38112828,32.26063275,23.52,4.19049062427543,3914834,..,..,2.9085099697113,11.6715097427368
2020,YR2020,Channel Islands,CHI,..,..,100,100,..,..,69.037,118131,0.95347769438802,..,..,30.963,1.10456418987855,52982,..,..,..,..
2020,YR2020,Chile,CHL,100,100,100,100,..,..,12.273,2368728,0.67856720175027,98.76592481,81.35025593,87.727,1.45643812253223,16931587,..,..,..,..
2020,YR2020,China,CHN,67.1,90.7,100,100,..,43.92951121,38.572,544289492,-2.62426219856902,95.04074614,85.61644761,61.428,2.07814005779212,866810508,97.1500015258789,99.8099975585938,3.5699999332428,10.5299997329712
2020,YR2020,Colombia,COL,64.6,99.1,98.5020509702548,100,40.20546932,..,18.575,9460370,-0.243267277498724,80.4927123,16.59862976,81.425,1.86510951561423,41470292,95.6363296508789,99.0118179321289,4.93310022354126,14.7466297149658
2020,YR2020,Comoros,COM,3.59999999999999,23,80.0564793936052,99.0450973510742,..,..,70.62,569314,1.5954418426991,..,..,29.38,2.63909998058231,236852,..,..,..,..
2020,YR2020,"Congo, Dem. Rep.",COD,0.6,9.5,1,42.793636999117,0.998229993,11.17079856,54.362,50476837,2.14136995689874,40.41603652,14.50185524,45.638,4.53012895376137,42376327,..,..,2.45000004768372,..
2020,YR2020,"Congo, Rep.",COG,3.8,48,11.8295938347665,66.1567001342773,19.0581384,..,32.171,1834446,0.924593574297047,58.62640375,..,67.829,3.00664383166712,3867728,..,..,4.4486198425293,18.2882499694824
2020,YR2020,Costa Rica,CRI,87.5,98.2,99.7319808917068,99.94,81.05455,36.57438039,19.229,985122,-2.7947473025753,80.38785,28.6879563,80.771,1.61994452252788,4137983,..,..,6.71066999435425,21.5394802093506
2020,YR2020,Cote d'Ivoire,CIV,1.2,58.1,43.7190406352007,94.3114013671875,14.57659083,..,48.294,12948486,1.5462735879025,54.47175524,..,51.706,3.41590146171523,13863304,..,..,3.44302010536194,15.0821800231934
2020,YR2020,Croatia,HRV,100,100,100,100,..,..,42.447,1718119,-1.16320886595242,93.5,75.59363915,57.553,0.108620197154882,2329561,..,..,5.53999996185303,9.97999954223633
2020,YR2020,Cuba,CUB,88.3,96.7,99.7046394406092,100,..,50.95447942,22.806,2577237,-0.513494255471822,..,32.40776996,77.194,-0.0313014822965019,8723461,..,..,1.15247967187315E-05,16.6611003875732
2020,YR2020,Curacao,CUW,..,..,100,100,..,..,10.938,16948,-1.26643343649655,..,..,89.062,-1.6372600489331,137999,..,..,7.42913866043091,16.4101276397705
2020,YR2020,Cyprus,CYP,100,100,100,100,..,..,33.179,410602,0.65729106275521,..,86.31933054,66.821,0.729555946395901,826935,..,..,6.05999994277954,12.9899997711182
2020,YR2020,Czechia,CZE,100,100,100,100,97.66103129,..,25.939,2774917,-0.295068578186917,97.96002403,..,74.061,0.432440107651346,7922941,..,..,5.07999992370605,10.7700004577637
2020,YR2020,Denmark,DNK,100,100,100,100,..,..,11.884,693004,-0.729793819628221,..,..,88.116,0.430201637829091,5138400,..,..,6.38000011444092,11.9399995803833
2020,YR2020,Djibouti,DJI,0.3,11.6,35.8112562634778,72.5639419555664,..,20.92939169,21.938,239158,0.825448163330255,..,41.61887625,78.062,1.68222950291856,850998,..,..,..,..
2020,YR2020,Dominica,DMA,79.4,97,99.9972152709961,100,..,..,28.91,20814,-0.254312653558001,..,..,71.09,1.21878412991142,51181,..,..,4.69630002975464,10.6661701202393
2020,YR2020,Dominican Republic,DOM,75.1,95.6,100,99.9902496337891,..,..,17.46,1920541,-2.92042529129966,..,..,82.54,1.94291455508593,9079123,..,..,4.61870002746582,19.3228797912598
2020,YR2020,Ecuador,ECU,86,99,97.3995768906549,99.66,52.81413719,60.26800813,35.834,6302697,0.900836062909096,74.65207,31.22448278,64.166,1.68282668762884,11285898,93.6260986328125,98.7670364379883,4.13413000106812,11.5144195556641
